actor,paragraph,date
Spire,"Det er videre viktig at utvalget i flere tilfeller peker på spørsmål om rettferdighet både mellom generasjoner, mellom land og mellom ulike grupper i samfunnet og Norge sitt særlig etiske ansvar globalt (s.28, s.29, s. 72, s.84). Spire mener prinsipper om klimarettferdighet burde være helt sentralt i veivalg mot lavutslippssamfunnet, både nasjonalt og globalt. Norge må ta sitt historiske ansvar og gjennomføre store, nasjonale utslippskutt, og samtidig bidra med 1% av BNP til klimafinansiering. Tiltak for utslippsreduksjoner, både nasjonalt og globalt, må være forankret i lokalbefolkningen.",28.02.2024
Spire,"Utvalget har pekt på noen sentrale utfordringer med dagens økonomiske system; Et system som fører til overforbruk av areal, energi og naturressurser, i tillegg til store forskjeller mellom ulike grupper og lands klimafotavtrykk (s.167). Videre skriver utvalget at naturen må sette rammene for all økonomisk aktivitet (s.168). Utvalget peker også på behovet for å måle samfunnets utvikling i andre verdier enn BNP (s.170), og anbefaler blant annet å vektlegge velferd, heller enn materiell velstand (s.186). Dette stiller Spire seg svært positivt til.",28.02.2024
Spire,"Spire mener det er på høy tid at en offentlig utredning peker på utfordringer med dagens økonomiske system knyttet til klima og natur. Likevel ønsker vi å gå lengre enn utvalget og mener det ikke er mulig å oppnå en rettferdig, absolutt frikobling mellom økonomisk vekst og ressursbruk. Derfor er det behov for å knytte klimapolitikken tettere til degrowth, som utvalget også nevner, hvilket innebærer en mer rettferdig fordeling av dagens ressurser, omdefinering av samfunnets verdier og en reell sirkulær økonomi som kraftig reduserer dagens overforbruk.",28.02.2024
Spire,"Vi trenger en helhetlig tilnærming til vern og restaurering av natur og naturens økosystemer. Slik rapporten påpeker har naturen en egenverdi (s. 127, 137). Ettersom naturen gradvis bygges ned, står i dag denne egenverdien svakt i forhold til økonomiske eller andre samfunnsmessige interesser. Slik rapporten poengterer er naturens egenverdi noe av det som gjør det vanskelig å prissette naturen. Egenverdien er uavhengig av den økonomiske verdien og nytteverdien. Naturens egenverdi burde være det viktigste argumentet mot nedbygging av natur, ettersom den legger til grunn at natur ikke er en vare på et marked, men at naturen er noe levende og uerstattelig. Naturens stilling i diskusjoner rundt arealutbygging er derfor viktig, og naturens egenverdi burde vektlegges i enda større grad i rapporten, på bekostning av diskusjonen rundt prissetting av natur i forbindelse med forslag om økologisk kompensasjon (s.137) og naturskatt (s.138).",28.02.2024
Spire,"Etter FNs Naturavtale har Norge gått med på et mål om 30% effektivt vern av alt areal til land, ferskvann, kyst og hav. Norge kan ikke betale seg ut av denne forpliktelsen gjennom kvoter som sørger for vern av natur i andre land. 30% vern skal være vern av norsk natur. Det er viktig at myndighetene kommer med tydeligere føringer for hvordan kommunene skal verne klima og natur. Et godt eksempel på statlige føringer som rapporten trekker frem, er mer aktiv bruk av innsigelse i saker som omhandler utbygging av areal (s.129). Andre eksempler er en regel om innrapportering for utført hogst, og at det er myndighetene og ikke tiltakshaver som skal bestille konsekvensutredninger i forbindelse med utbygging av områder (s.129).",28.02.2024
Spire,"Slik rapporten påpeker, er kartlegging av natur over hele landet viktig for å kunne føre en helhetlig og bærekraftig arealpolitikk. Her ønsker Spire å trekke frem to viktige eksempler. Det første eksempelet er at kunnskapen om hvordan bruk av havarealer påvirker karbonlagringen i havet er mangelfull (s.130). Rapporten burde understreke enda tydeligere at gruvedrift på havbunnen ikke må igangsettes. Det innebærer en enorm risiko for livet i havet og slik eksempelet med karbonlagring på havbunnen viser, også for livet på land. Rapporten poengterer også at samisk kulturutøvelse henger tett sammen med bruk av arealer (s.126). Sannhets- og forsoningskommisjonen mener det er viktig med en avklaring rundt rettigheter til land og vann. Det burde også legges frem en strategi for hvordan dette skal gjøres på en god måte.",28.02.2024
Spire,"Mål om sjølforsyning og matproduksjon basert på lokale forutsetninger ligger til grunn for den helhetlige omleggingen vi trenger i norske matsystemer. Det er positivt at utvalget trekker frem sjølforsyning som et viktig element. Det er positivt at klimautvalget trekker frem at både handelspolitikken, tollvern, subsidier og arealpolitikk må være samstemt med overordnede mål om et lavutslippssamfunn. Lokal matproduksjon er bra for miljø, utslippskutt, klimatilpasning og sjølforsyning. Lokal produksjon av mat må være en grunnpilar for utslippstiltak i landbruket.",28.02.2024
Spire,"Videre vil vi påpeke at solidaritet med andre land og deres behov for egne matressurser og matsikkerhet bør være førende for norsk handelspolitikk og import. Ønske om et lavutslippssamfunn i Norge er basert på at vi har makt over eget matsystem, og mulighet til å innrette matpolitikk slik vi tenker er hensiktsmessig. Norge må fremme matsuverenitet, ved å gi andre lokalsamfunn og land mulighet til å ha makt over egne matsystemer.",28.02.2024
Spire,"Klimautvalget 2050 legger opp til at utslippskutt fra matsystemet i stor grad skal baseres på atferdsendringer. Spire mener det er behov for flere virkemidler på systemnivå. Det er problematisk når for mye ansvar legges på forbrukere, som har for få valgmuligheter og for lite informasjon til å ta gode nok valg. Når forbrukeren får ansvar for endring, blir man som individ utfordret av et marked som motarbeider målet med villedende og mangelfull informasjon, slik som prisdumping på matvarer, reklame for lite bærekraftig mat og utydelige merkeordninger.",28.02.2024
Spire,"Utvalget anbefaler å fjerne alle klimagassutslipp i jordbrukssektoren som ikke er knyttet til biologiske prosesser. Vi vil derfor påpeke videre at også avhengigheten av importerte innsatsfaktorer i norsk landbruk og fiskeri må utfordres, for å sikre fossilfrie verdikjeder. For innsatsfaktorene, må hele verdikjeden tas med i regnestykket, inkludert utslipp fra produksjon av kunstgjødsel.",28.02.2024
Spire,"Klima- og energipolitikken må være samstemt, rettferdig og vektlegge at fremtidig, usikker teknologi ikke er en unnskyldning for å ikke gjøre større utslippskutt, som å fase ut olje og gass. Spire ser positivt på at rapporten legger vekt på dette. Dette kan sees i sammenheng med at utvalget peker på fornybar energi som en begrenset ressurs, og klimatiltakene vi gjør i dag må være langsiktige - altså er eksempelvis elektrifisering av olje- og gassplattformer svært problematisk.",28.02.2024
Spire,"Det er viktig å poengtere at ny grønn teknologi, som trengs for en omstilling av energisystemene, også kan ha svært problematiske verdikjeder med tanke på menneskerettighetsbrudd og miljøødeleggelser i det globale sør. Spire er enige i at overgangen til et lavutslippssamfunn derfor bør være i form av lavenergisamfunn, og ikke et høyenergisamfunn. Det er viktig at teknologien som benyttes og utvikles for å realisere et lavenergisamfunn også gjøres tilgjengelig for det globale sør.",28.02.2024
Spire,"Rapporten viser i figur 5.1 at energiforbruket per innbygger er svært høyt. Noe av det skyldes kraftkrevende energi, men Norge er også et land med høye inntekter og høyt forbruk. Spire mener det ikke bare er nok med energieffektivisering, men også kutt i forbruk. Samtidig er Spire enig i at det er viktig å belyse det betydelige potensialet til energieffektivisering som rapporten viser til.",28.02.2024
Spire,"Klimautvalget 2050 anbefaler at karbonprisen i Norge bør være tilstrekkelig høy for at det skal ha en effekt på nedgang i utslipp, samt at den bør være forutsigbar på lang sikt, for å gi ulike aktører mulighet til å planlegge og investere i fornybare løsninger. Dette støtter Spire. Vi ønsker likevel et større fokus på omfordeling av inntektene fra karbonprising, slik at de som har minst, og slipper ut minst, blir mildere rammet. Spire foreslår å innføre en flat karbonavgift til fordeling (KAF). KAF går ut på at inntektene fra karbonprising finansierer en flat tilbakebetaling av karbonavgiften til husholdninger og bedrifter med lave utslipp. Dette vil gjøre at de store aktørene, som slipper ut mye, må betale mer, og gir også insentiver for husholdninger og bedrifter til å redusere utslippene sine, for å få tilbake penger fra karbonavgiften.",28.02.2024
Spire,"I tråd med Spires vurderinger advarer Klimautvalget 2050 mot at bedrifter tar i bruk kjøp av klimakvoter i det frivillige markedet. Slike kvoter har ofte usikker utslippseffekt, og et fokus på utslippsreduksjon gjennom kvotehandel i det frivillige markedet kan ofte lede bedrifter vekk fra en reell omstilling mot lavere utslipp. Private aktører er en viktig del av omstillingen til lavutslippssamfunnet, og regjeringen bør oppfordre til reelle utslippskutt innad i private bedrifter, og tilrettelegge for utslippskutt fremfor kvotehandel.",28.02.2024
Spire,"Spire er også enige i utvalgets forslag om å identifisere og fjerne klimaskadelige subsidier (kapittel 15.4). Slike subsidier undergraver hensikten med karbonprising, og kan i verste fall annullere effekten av karbonavgifter. Det er spesielt viktig å fjerne slike subsidier innenfor bransjer med høye klimautslipp, som olje- og gassnæringen.",28.02.2024
Spire,"Det norske utslippsregnskapet må forbedres og favne bredere. Det er viktig at man fører regnskap på alle norske utslipp, og at oversikten blir tilgjengelig for offentligheten. Spire er enige med utvalget i at Norge må få på plass beregninger for utslipp og opptak fra havets karbonlagre (s.213), samt utslipp fra skips-og luftfart (s.216). Eksporterte utslipp er også nødt til å regnes med i Norges klimamål, ikke minst utslipp fra petroleumssektoren. (“Utvalget anbefaler at Norge fører et eget regnskap for direkte og indirekte utslipp knyttet til bruken av varer og tjenester som Norge eksporterer”)",28.02.2024
Spire,"Det er positivt at utvalget anbefaler at Norge må forsterke sitt bidrag til klimafinansiering (s. 223). Norge har et historisk ansvar for klimautslipp, og har både moralsk plikt og økonomi til å kunne bidra betraktelig mye mer på klimafinansiering enn det som gjøres i dag . Spire mener det er viktig at klimafinansiering kommer i tillegg til tradisjonell bistand, og ikke regnes med i bistandsprosenten. Dagens klimafinansiering går hovedsakelig til utslippskutt. Spire mener det er essensielt at en stor del av klimafinansieringen også går til klimatilpasning og tap og skade. Lokal forankring, likestilling og urfolksrettigheter må være ledende prinsipper i all klimafinansiering.",28.02.2024
Spire,"Som utvalget skriver er medvirkning og rettferdighet i klimapolitikken et gode i seg selv, og viktig for å skape oppslutning om klimapolitikken (s.64). Per i dag legges det sjeldent opp til medvirkningsprosesser som går dypere enn det lovverket krever. Spire stiller seg positive til utvalgets anbefaling om å styrke mulighetene for medvirkning fra alle deler av befolkningen (s. 70), men ønsker å vektlegge behovet for særlig inkludering og tilrettelegging for reell medvirkning fra unge og marginaliserte grupper. Videre må Sametinget gis reell mulighet til å påvirke beslutningsprosesser og medvirke i utviklingen av samiske forvaltningsområder, fremfor å kun ha en rådgivende rolle.",28.02.2024
Standard Norge,Standard Norge har ikke synspunkt til utvalgets og rapportens konklusjoner eller forslag. Standard Norge vil likevel ta frem hvilke muligheter standarder og standardisering kan ha for å forsterke virkemidler som er foreslått og for å fremme en omstilling til et lavutslippssamfunn. Standarder er er en viktig muliggjører for grønn omstilling og bidrar til å sette fart på veien mot lavutslippssamfunnet.,24.01.2024
Statkraft AS,Høringssvar klimautvalget.,31.01.2024
Statkraft AS,Statkraft takker for anledningen til å svare på høringen for NOU 2023: 25 Omstilling til lavutslipp - Veivalg for klimapolitikken mot 2050 - rapport av Klimautvalget 2050.,31.01.2024
Statkraft AS,"Norsk kraftproduksjon er utslippsfri, men energibruk i industri, transport og petroleumssektoren er hovedkildene til utslipp i Norge. En klimapolitikk som lykkes med å kutte norske utslipp i tråd med de langsiktige klimamålene, vil kreve en rask og dyptgripende endring av energisystemet i Norge.",31.01.2024
Statkraft AS,"Statkraft er Norges største kraftprodusent og Europas største produsent av fornybar energi og sitter tett på denne omstillingen. Vi ønsker først å knytte noen generelle kommentarer til utvalgets rapport, og deretter knytte kommentarer til enkelte kapitler.",31.01.2024
Statkraft AS,"Statkraft støtter en langsiktig, forutsigbar og ambisiøs klimapolitikk.",31.01.2024
Statkraft AS,"Statkraft deler utvalgets syn om at vi allerede i dag må begynne å planlegge for hvordan vi skal nå målene for 2050. Utvalgets tilnærming om at vi i 2050 må ha kuttet så godt som alle utslipp og at spørsmålet dermed ikke er hvem som skal kutte først, men hva som skal være igjen i 2050, er et godt utgangspunkt for langsiktig planlegging.",31.01.2024
Statkraft AS,Statkraft mener langsiktige og troverdige klimamål er viktig for at næringsliv og husholdninger skal kunne ta gode beslutninger på veien mot 2050. For at klimamålene skal være troverdige er det viktig de følges opp av virkemidler som gjør det mulig å nå målene. Statkraft deler utvalgets syn om at det vil være behov for et bredt spekter av virkemidler for å nå 2050-målet og deler også utvalgets syn om at karbonpris bør være et hovedvirkemiddel.,31.01.2024
