actor,paragraph,date
Aurskog-Høland kommune,"Videre er det viktig å ha et samlet bilde over hva som er vedtatt utbygd. Samlet for hele landet har NINA (Norsk institutt for naturforskning) analysert hva som er planlagt utbyggingsareal etter plan- og bygningslovverket (nedbygging av areal vedtatt av annet lovverk er ikke med, eksempelvis vindkraft- og solkraftverk). I Aurskog-Høland som i andre kommuner er det utbygging av fritidsbebyggelse som båndlegger areal framover (figur 2).",29.02.2024
Aurskog-Høland kommune, Figur 2: Oversikt over planlagt utbyggingsareal i Aurskog-Høland – ikke utbygget ennå men planlagt (kilde: NINA-rapport 2310). ,29.02.2024
Aurskog-Høland kommune,"Energisystem og hvordan energien brukes til i dag og i framtiden NOU´n om omstilling til lavutslippssamfunnet viser tydelig at en omstilling av energisystemet er helt nødvendig for å nå målene om lavutslippssamfunn. En omstilling av energisystemet må imidlertid ikke gå på bekostning av naturen, og å redusere mulighetene for å lagre og binde karbon samt ta vare på naturmangfoldet (arter og økosystemer).",29.02.2024
Aurskog-Høland kommune,"Det snakkes mye om kraft og kraftproduksjon, men det er det helhetlige energisystemet som er viktig. Dagens energiforbruk og framtidens energibehov bør analyseres på ulike nivåer, i kommunen som helhet, i tettsteder og for ulike sektorer. Med bakgrunn i disse analysene kan det energieffektiviseringen intensiveres (fortsatt et betydelige potensial i ENØK), areal til produksjon av fornybar energi avsettes (der intakt natur ikke blir eller i liten grad blir skadelidende). I tillegg er det et betydelig potensial i å utnytte energien i jord- og berggrunn, samt fra avfall- og avløpsindustri og skogbruk. Det er også arealer som allerede er tatt i bruk som er brukbare til produksjon av fornybar solkraft (eksempelvis tak, vegger, asfalterte flater). Aurskog-Høland kommune er i ferd med å framskaffe kunnskapsgrunnlag knyttet til å være med på å omstille energisystemet. Dette er et stort arbeid, og noe staten må være med i enda tydeligere grad å framskaffe. Hva energibehovet er og realistiske og troverdige framskrivninger er viktig, på nasjonalt, regionalt og lokalt nivå.",29.02.2024
Aurskog-Høland kommune,"Å legge til rette for et samfunn der kretsløp (sirkulæritet) er en grunnleggende forutsetning for all ressursforvaltning, er avgjørende. Se illustrasjon som viser et enkelt eksempel på akkurat dette. I energiforvaltningen kan vi ikke kun fokusere på elektrisitet (kraft), men vi må rigge for alle energikilder og -bærere og etablere sirkulære løsninger i samfunnet (figur 3).",29.02.2024
Aurskog-Høland kommune,Figur 3: Eksempel på at man enkelt kan få gjort like mye i kretsløpssamfunn men med mindre energibruk og uten behov for energi fra fossile ressurser (kilde: Østfold fylkeskommune/Klima Østfold).,29.02.2024
Aurskog-Høland kommune,"På regionalt og lokalt nivå har vi oversikt over hva slags energibærere vi bruker til hva, se figur 4 nedenfor. Aurskog-Høland kommune arbeider sammen med bl.a. Akershus fylkeskommune for å forbedre kunnskapsgrunnlaget for hva energibehovet er i framtiden og hva slags energi og energibærere vi kan erstatte oljeprodukter (fossilt) med. Enkelt sagt for Aurskog-Høland sin del må all bruk av oljeprodukter fases ut, og en del av elektrisiteten vi bruker må brukes til annet enn oppvarming.",29.02.2024
Aurskog-Høland kommune,Figur 4: Energibalanse etter forbrukergrupper (2021) i Aurskog-Høland (kilde: SSB/Akershus fylkeskommune).,29.02.2024
Aurskog-Høland kommune,"Lokalt for Aurskog-Høland ser vi av utviklingen innen energiforbruket at det har gått noe opp totalt sett, og at for forbruk av elektrisitet har gått opp. Forbruket av oljeprodukter går ned. Dette er en ønsket trend. Kommunen er med i flere arbeider sammen med nettselskap, fylkeskommuner og FoU-aktører som sammen gir kunnskapsgrunnlag for framtidens energisystem. Et kunnskapsgrunnlag som Aurskog-Høland kommune ønsker å bruke til å avklare arealbruk til produksjon av fornybar energi.",29.02.2024
Aurskog-Høland kommune,"Hvordan kan NOU 2023:25 brukes? Med de naturgitte forutsetningene Aurskog-Høland har, med NOU 2023:25 Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050 som viktig utgangspunkt og veiledning i samfunnsplanleggingen videre, samt med den kunnskapen vi har og vil skaffe oss lokalt om naturressursenes verdi, kostnadene ved endret arealbruk og energiforbruk og -behov, kan Aurskog-Høland kommune ta ansvar og rolle i framtidens areal- og naturressursforvaltning. Vi kan vise hvordan vi både kan sikre lagring og opptak av karbon, og samtidig produsere fornybar energi.",29.02.2024
Aurskog-Høland kommune,"Aurskog-Høland kan vise vei for Norges kommuner i bærekraftig naturforvaltning, og samtidig være med å produsere fornybar energi. På den måten kan Aurskog-Høland kommune være den moderne og framtidsrettede kommunen vi ønsker å være, for å skape og legge til rette for et godt sted å bo, leve og arbeide. Det betinger at vi setter verdi på intakt natur, kostnadsberegner effektene av endret arealbruk og tar i bruk allerede brukte arealer mer effektivt og bedre. ",29.02.2024
Aurskog-Høland kommune,Vedlegg: - Saksfremlegg_Høring – NOU 2023:25 Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050 - Vedlegg til saksfremlegget (saksopplysninger) Vedlegg: 23_04295-3 Saksopplysninger_Høring NOU 2023_25 Omstilling til lavutslipp 23_04295-3 Saksfremlegg_Høring NOU 2023_25_Omstilling til lavutslipp   Høring – NOU 2023:25 Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050 ,29.02.2024
Aurskog-Høland kommune,"Kommunedirektørens innstilling: Aurskog-Høland kommune sender høringsuttalelse som støtterutredningen som Klimautvalget har gjort, og tar NOU 2023:25 med som veiledning i kommuneplanprosessen. Saksframlegget vedlegges høringsuttalelsen.  Vedlegg: - Høringsdokumenter finnes her. - Utfyllende saksopplysninger  Andre saksdokumenter (ikke vedlagt): Aurskog-Høland kommunes høringsinnspill til NOU 2023:3 Mer av alt – raskere her (sak 23/00865). ",29.02.2024
Aurskog-Høland kommune,"Saksopplysninger: Klima- og miljødepartementet sender på høring Klimautvalgets NOU 2023:25 Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050, med frist for innspill og kommentarer innen 31. januar 2024. Aurskog- Høland kommune med flere har forespurt og fått utsatt frist for tilbakemeldinger til 29. februar. ",29.02.2024
Aurskog-Høland kommune,"Kommunedirektøren har forberedt behandlingen av NOU 2023:25 med bakgrunn i hva vi har av grunnlag og rammer i egen kommunal klimaplan (inkl. energi), samt behandlingen vi hadde i februar 2023 av Energikommisjonens NOU 2023:3 - Mer av alt raskere. Sistnevnte NOU handler om energi, mens denne NOU er helhetlig og handler om omstilling av alle sektorer i samfunnet der energi er en viktig del. ",29.02.2024
Aurskog-Høland kommune,"Relevante bestemmelser: - Lov om klimamål (klimaloven), LOV-2021-06.18.129 ",29.02.2024
Aurskog-Høland kommune,"Vurderinger: Generelle betraktninger Aurskog-Høland kommune ønsker å understreke at Klimautvalgets rapport er et helhetlig, omfattende og grundig dokument som analyserer alle aspekter som gjelder omstilling av samfunnet. Det er et informativt og pedagogisk godt dokument.",29.02.2024
Aurskog-Høland kommune,"Grunnlag for stortingsmelding(er) og veiledning for samfunnsplanlegging NOU Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050 beskriver situasjonen og fremtidsbildet, samt hva som må til for å nå målene på en lettfattelig og pedagogisk måte. Det er Aurskog-Høland kommune sin vurdering at denne NOU er et godt underlag for stortingsmelding(er) og veiledninger for stat og fylkeskommuner/kommuner. Kommunene spesielt har ansvar og rolle innen omstilling av energisystemet og forvaltning av arealer/natur. Det er særs viktig at det sikres et godt samspill mellom stat og kommuner, og at kunnskapsgrunnlaget særlig knyttet til energibehov i framtiden og verdien av natur og kostnadene ved endret arealbruk avklares.",29.02.2024
Aurskog-Høland kommune,"Forhold til kommunale klimaplaner Aurskog-Høland kommunes egen klimaplan har og har hatt ambisiøse, men konkrete mål knyttet til både kommunen som virksomhet og samfunnet Aurskog-Høland. Sju satsingsområder er presisert og disse er direkte knyttet til kommunale tjenesteområder.",29.02.2024
Aurskog-Høland kommune,"I klimaplanen til Aurskog-Høland kommune er det understreket viktigheten av skog og grønne arealer for lagring og opptak av karbon, samt at utslipp av klimagasser må reduseres og samfunnet må tilpasses et endret klima. I tillegg til at det er avgjørende med en omstilling av hvordan vi bruker energi, som innebærer endret bruk av elektrisitet, satsing på ENØK og lokal fornybar energi har vært hovedtemaer. Utvelgelse av tiltak har blitt gjort ut fra kunnskapsgrunnlag basert på FNs klimapanel, som oppsummert til hjelp for kommunene av Miljødirektoratet. Det er satt i gang flere arbeider er i gang knyttet til bærekraftig areal- og naturressursforvaltning og energiforvaltning, både praktiske og konkrete samt FoU-arbeider.",29.02.2024
Aurskog-Høland kommune,Det er interessant og tilfredsstillende at en så helhetlig og omfattende NOU som det Klimautvalget har lagt fram støtter opp under og viser en retning vi allerede har staket ut for et moderne og framtidsrettet samfunn. ,29.02.2024
Aurskog-Høland kommune,"Naturressurskommuner har ansvar og kan ta posisjon Denne NOU understreker spesielt at naturressursene er viktige og helt avgjørende, og hvorfor og hvordan kommunene med mye naturressurser må forvalte disse bærekraftig. Som en av de absolutt største natur- og landbrukskommunene har Aurskog-Høland et ansvar og en rolle å spille i regionen og for landet hva angår bærekraftig utvikling.",29.02.2024
Aurskog-Høland kommune,"Naturressurskommuner blir tydelig veiledet om at de har en unik mulighet til å verdisette arealer og kostnadsberegne endret arealbruk, slik at de kan ta bevisste og bærekraftige valg for framtiden. Kommunene kan drive forvaltning i praksis slik at man kan gå foran som et godt eksempel for andre og hjelpe regionen og landet med å sikre opptak av karbon, lagring av karbon og produsere fornybar energi. Dette betinger at vi har et solid kunnskapsgrunnlag om naturen, og at vi ikke tar for raske beslutninger om arealbruksendringer.",29.02.2024
Aurskog-Høland kommune,"Det er helt nødvendig at kommuner med store naturressurser tar vare på og forvalter disse riktig. Ved å ta vare på skogen og de grønne arealene sikrer vi lagring og opptak av karbon, og ved å legge til rette for produksjon av fornybar energi sikrer vi reduksjon i utslipp av klimagasser. Det er hvordan vi forvalter naturressursene, og i første rekke arealene i sammenheng med energiforvaltning, som er den største utfordringen i tiden framover – samt problemstillinger knyttet til dette.",29.02.2024
Aurskog-Høland kommune,"Arealbruk i dag og planlagt Når vi ser på den gjeldende arealdelen i kommuneplanen til Aurskog-Høland ser vi mye LNFR-areal og noe areal som er vernet etter naturvernformål. Disse arealene er verdifulle nå og for framtiden, ikke minst fordi det er disse arealene som både lagrer og binder karbon samt gir oss flere andre økosystemtjenester. Bærekraftig arealforvaltning er allerede understreket som særlig i gjeldende klimaplan, og kommunen har tatt initiativ og samarbeider med næringsliv og FoU-miljøer både lokalt og nasjonalt spesielt knyttet til våtmark og myr.",29.02.2024
Aurskog-Høland kommune,"I de siste par tiårene fram til 2050 kan Aurskog-Høland kommune ytterligere styrke sin posisjon innen framtidens arealforvaltning, vise vei og være en del av løsningen for å tilrettelegge for forvaltning av ressurser i kretsløp. Arealer er en begrenset ressurs. Fornybar energi er en betingelse for framtidens lavutslippssamfunn. Produksjon av fornybar energi betinger bruk av arealer. Arealbruk til produksjon av fornybar energi trenger ikke å ødelegge verdifull natur.",29.02.2024
Aurskog-Høland kommune,"Totalt er Aurskog-Høland kommune 1 144 km2. Dette arealet brukes til i stor grad veier og annen infrastruktur for kommunikasjon, boliger, næringsbygg og fritidsbebyggelse (figur 1). Mer om arealbruk, og indikatorer, finnes her ( Arealbruk i din kommune – SSB ). Figur 1: Statistikk over hva vi har bebygd arealene med i Aurskog-Høland og hva de ubebygde arealene består av (kilde: SSB).",29.02.2024
Aurskog-Høland kommune,"Videre er det viktig å ha et samlet bilde over hva som er vedtatt utbygd. Samlet for hele landet har NINA (Norsk institutt for naturforskning) analysert hva som er planlagt utbyggingsareal etter plan- og bygningslovverket (nedbygging av areal vedtatt av annet lovverk er ikke med, eksempelvis vindkraft- og solkraftverk). I Aurskog-Høland som i andre kommuner er det utbygging av fritidsbebyggelse som båndlegger areal framover (figur 2).",29.02.2024
