actor,paragraph,date
Martin Lund-Iversen,"Min forskning peker på at dette er gjennomførbart og ønskelig, og jeg viser til mine to fagfellevurderte og publiserte artikler under.",02.11.2023
Martin Lund-Iversen,Jeg stiller gjerne på frivillig basis for å forklare og utdype dette.,02.11.2023
Martin Lund-Iversen,Artikler:,02.11.2023
Martin Lund-Iversen,"Lund-Iversen, M. (2017): Konseptvalgutredninger og plan- og bygningsloven. Kart og plan 2/2017, sidene 159–171.",02.11.2023
Martin Lund-Iversen,"Lund-Iversen, M. (2019): Konseptuell tidligfase og plan for utbyggingstiltak. Kart og plan 2/2019, sidene 124–137.",02.11.2023
Maskinentreprenørenes Forbund,Høringssvar – NOU 2023:25 Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050,28.02.2024
Maskinentreprenørenes Forbund,MEF viser til høringsbrev av 31. oktober 2023 om ovennevnte høring.,28.02.2024
Maskinentreprenørenes Forbund,"Maskinentreprenørenes Forbund (MEF) representerer om lag 80 prosent av anleggsbransjen i Norge med sine vel 2400 anleggsentreprenørvirksomheter. Hovedtyngden av medlemsbedriftene driver maskinell anleggsvirksomhet, men forbundet organiserer også skogsentreprenører, brønnborere og gjenvinnings- og avfallsbedrifter. Aktiviteten som utføres av anleggsentreprenørene er helt nødvendig for at infrastruktur og arealutvikling som knytter Norge sammen, og som legger grunnlaget for svært mye annen verdiskapning i Norge, skal fungere.",28.02.2024
Maskinentreprenørenes Forbund,MEF er opptatt av å ta sitt samfunns- og klimaansvar å bidra til å minimere skade på miljøet og redusere klimagassfotavtrykket ved anleggsvirksomhet. Samtidig skal trygge og gode arbeidsplasser og verdiskapning kunne gå hånd i hånd med arbeidet for å redusere klimagassfotavtrykket og med minimal skade på miljøet.,28.02.2024
Maskinentreprenørenes Forbund,"For å redusere anleggsbransjens totale klimabelastning ser vi at det ofte fokuseres i alt for stor grad på maskinparken og dennes direkte utslipp, og at materialbruk, transport og indirekte utslipp ofte blir utelatt i vurderingen ved valg av løsning på et prosjekt. Dette håper vi på å få endret slik at reelle og totale utslipp blir målt og evaluert i fremtidige konkurranser.",28.02.2024
Maskinentreprenørenes Forbund,"MEF mener også at så lenge utslippsfrie anleggsmaskiner og tunge kjøretøyer ikke er tilgjengelig i et meningsfylt volum i overskuelig fremtid er det nødvendig å inkludere alternative energikilder til disse sektorene som et nyttig steg mot målet om fullstendig utslippsfrihet. Med dette mener vi å godt både avansert biodiesel, biogass, hydrogen og andre energikilder enn ren elektrifisering som gode steg mot en utslippsfri fremtid.",28.02.2024
Maskinentreprenørenes Forbund,Energitilgang,28.02.2024
Maskinentreprenørenes Forbund,"MEF mener at fremtidens klimapolitikk ikke behøver å være i konflikt med verdiskapningen eller effektiviseringen av både infrastruktur og logistikk. Et vesentlig ankepunkt for å få dette til er en storstilt satsning på økt energiproduksjon fra utslippsfrie kilder, som gir vesentlig forbedret ladeinfrastruktur som dekker hele nasjonen. Det arbeides i mange leire med å etablere ladestasjoner for tungtransport for å betjene den kommende flåten av utslippsfrie lastebiler og busser. Dette er svært positivt for å bidra til å kutte utslippene fra denne intensive næringen.",28.02.2024
Maskinentreprenørenes Forbund,Samtidig savner vi den samme satsningen på krafttilførsel der hvor maskinene skal bygge og forbedre veier og infrastruktur. Når Norge skal gå på strøm må strømmen finnes. Det er langt ifra tilfellet i dag og det vil kreve et stort løft i årene som kommer for å få dette til. Anleggsarbeider foregår gjerne der hvor det ikke finnes krafttilgang og dette gjør elektrifiseringen svært krevende.,28.02.2024
Maskinentreprenørenes Forbund,"Vi mener at Norge må lære av blant andre Nederland som planlegger ladeinfrastruktur som en direkte følge av at «byggestrøm» legges fram til et anleggsprosjekt. Når anlegget er ferdig etablert omgjøres «byggestrømmen» til permanent ladeløsning for enten personbiler, tungtransport eller landbruket.",28.02.2024
Maskinentreprenørenes Forbund,"For brøyting av vinterveier, eller anleggstransport vil også tilgang på ladning/fylling av hydrogen, strøm eller biogass være prekært der aktiviteten skal forekomme, og dermed unngå at lastebilen må kjøre lange strekninger for tanking vekk fra aktivitetsområdet. Vi vet også at utbyggingen av slike nettverk tar svært lang tid, er arealkrevende og koster store summer. For at landet skal nå våre målsettinger om utslippskutt uten fall i lønnsomhet eller produksjon må utbyggingen forseres på nasjonalt plan.",28.02.2024
Maskinentreprenørenes Forbund,Sirkulær økonomi,28.02.2024
Maskinentreprenørenes Forbund,"Masser fra anleggsprosjekter må få status som verdifulle ressurser i stedet for et avfallsproblem. Det som graves opp i et prosjekt må først kartlegges og forstås, før man velger hvilken bruk det er best egnet for.",28.02.2024
Maskinentreprenørenes Forbund,"Vi er nå på veg fra et linjert til et sirkulært perspektiv på gravemasser, og denne omstillingen må få stor oppmerksomhet frem mot et utslippsfritt samfunn. Om lag 2/3 av alle utslipp i anleggsbransjen kommer fra materialer og transport av disse til og fra anleggsprosjektene. Dette viser at med høyt fokus på å nyttiggjøre masser, stein og jord der de oppstår som et overskudd vil drastisk redusere både behovet for deponering, og behovet for å produsere jomfruelig stein og jord.",28.02.2024
Maskinentreprenørenes Forbund,"MEF mener at massehåndtering er svært sentralt i et sirkulært perspektiv og ber om at arealplanlegging for flere områder for mellomlagring og gjenvinning av masser må på plass for å løfte anleggsbransjen inn i en utslippsfri fremtid. Flere lokale plasser for slik behandling reduserer transportutslipp og vegslitasje, samtidig som vi ivaretar mineralressursene langt bedre der de oppstår som overskudd.",28.02.2024
Maskinentreprenørenes Forbund,Dette fordrer en langsiktighet fra lokale og nasjonale myndigheter som ser nytten av kortreiste masser for å sikre trygg og effektiv logistikk på kryss og tvers av nasjonen.,28.02.2024
Maskinentreprenørenes Forbund,Mvh,28.02.2024
Maskinentreprenørenes Forbund,Sverre Huse-Fagerlie,28.02.2024
Maskinentreprenørenes Forbund,Bærekraftsansvarlig,28.02.2024
Maskinentreprenørenes Forbund,Maskinentreprenørenes Forbund,28.02.2024
Melhus kommune,"Det er Utvalg for teknikk og miljø som har vedtatt høringsinnspillet fra Melhus kommune - se under overskrift ""Vedtak"" i vedlegget.",02.02.2024
Miljømerking Norge,Klima- og miljødepartementet,28.02.2024
Miljømerking Norge,28.02.2024,28.02.2024
Miljømerking Norge,"Miljømerking Norge, som forvalter de offisielle miljømerkene Svanemerket og EU Ecolabel, vil med dette kommentere NOU 2023 fra Klimautvalget.",28.02.2024
Miljømerking Norge,"Vi deler Klimautvalgets sense of urgency som både preger utvalgets rapport generelt og kapittelet om hovedvurderinger spesielt. Tiden for store ord er over, nå trenger vi handling. Klimakrisen og naturkrisen forverres raskt, og utvalget sier – med rette – at de må sees i sammenheng. Det er vi helt enige i, men samtidig vil vi også peke på den siste av de planetariske, triple krisene blant annet FN snakker om; forurensing.",28.02.2024
Miljømerking Norge,"Spredning av miljøgifter og andre skadelige kjemikalier skader både planter, dyr, biotoper og mennesker. Veksten i bruk av kjemikalier har vært eksplosiv. Fra 2000 til 2017 økte produksjonen fra 1,2 til 2,3 milliarder tonn kjemikalier i året på verdensbasis, viser tall fra det Europeiske miljøbyrået (EEA). Kunnskapen om kjemikaliene øker ikke like fort som bruken. Av de 100 000 kjemikaliene som er i bruk på det europeiske markedet, har samfunnet utstrakt kunnskap om bare 500, og ganske god kunnskap om ytterligere 10 000. For nesten 90 prosent av kjemikaliene er med andre ord kunnskapen mangelfull.",28.02.2024
Miljømerking Norge,"Tidligere tenkte vi kanskje på forurensing som punktutslipp fra fabrikkpiper og avløpsrør. I dagens samfunn er utslippene sterkt forbundet med forbruk av produkter. Vi får i oss skadelige kjemikalier fra maten vi spiser, klærne vi går i, såpen vi vasker oss med, byggematerialer og møbler som omgir oss med hjemme og på jobb etc. Kjemikalier – både de vi vet kan fremkalle kreft, allergi eller gjøre det vanskeligere å få barn – og de vi har mindre kunnskap om, er rundt oss og i oss. Det er all grunn til å være bekymret for langtidseffektene av denne eksponeringen. Derfor er det viktig å regulere bruken av kjemikalier og å opplyse forbrukerne om forholdet mellom forbruk, kjemikalier og skader på helse og natur.",28.02.2024
Miljømerking Norge,"Så når Klimautvalget sier at klimakrisen og naturkrisen må sees i sammenheng, vil vi også føye til forurensingskrisen. Vi må løse alle de triple miljøkrisene, og passe på at tiltak som bidrar til å løse et problem, ikke samtidig forverrer noen av de andre. Vi mener at dette helhetsperspektivet er helt avgjørende for å nå lavutslippssamfunnet.",28.02.2024
Miljømerking Norge,"Behovet for handling er stort. Skal de store massene av produsenter, innkjøpere og forbrukere handle på måter som bygger opp under målet om lavutslippssamfunnet, må det være enkelt for dem å gjøre det, selv om de ikke er eksperter på klima, natur og miljø selv.",28.02.2024
Miljømerking Norge,"Svanemerket er myndighetenes eget miljømerke, etablert nettopp for å gjøre det enkelt å ta gode miljøvalg for alle. Det er et helhetlig miljømerke som fremmer sirkulær økonomi, effektiv ressursbruk, redusert klimabelastning og bevaring av naturmangfold – alltid med strenge krav til skadelige kjemikalier. Hele produktets livssyklus blir vurdert: fra råmaterialer og produksjon, til bruk, gjenbruk og avfall. Ved å velge et svanemerket produkt, tar du et valg som bidrar til å løse de triple miljøkrisene og bygger opp under målet om lavutslippssamfunnet.",28.02.2024
Miljømerking Norge,"I en tid der miljøproblemene er store og miljøpåstandene florerer, er det viktig at det finnes troverdige og helhetlige verktøy som bidrar til at flere raskt og enkelt kan handle mer miljøvennlig. Derfor anbefaler vi økt bruk av Svanemerket og andre troverdige miljøsertfisieringer, som gjør det enkelt for alle å ta gode valg.",28.02.2024
Miljømerking Norge,"Stadig flere forbrukere ønsker å ta gode klima- og miljøvalg, men mange opplever det som vanskelig. Dersom forbrukere blir villedet til å kjøpe noe som er mindre bra for miljøet enn det fremstilles som, kan dette forsinke den grønne omstillingen. Det er uheldig i en tid hvor omstillingsbehovet er akutt.",28.02.2024
Miljømerking Norge,"Tilliten til at det snakkes sant i grønn markedsføring er alarmerende lav blant forbrukere. Miljømerking Norge gjennomfører regelmessig undersøkelser for å kartlegge forbrukernes bærekraftige vaner og tillit til næringslivets bærekraftskommunikasjon. Den siste undersøkelsen viser at hele 74 prosent av norske forbrukere mener virksomheter overdriver hvor miljøvennlige produktene deres er. I tillegg er det kun to av ti som stoler på at et produkt som er markedsført med ord som miljøvennlig, bærekraftig eller klimanøytralt faktisk er det, og 65 prosent irriterer seg ofte når de ser grønne påstander uten noen god forklaring.",28.02.2024
Miljømerking Norge,"Det private forbruket er på hele 1700 milliarder i året, i følge SSB. Skal vi realisere det store potensialet for grønn omstilling som ligger her, er det avgjørende å bekjempe grønnvasking. EU har kommet med flere viktige initiativer om styrket forbrukervern i det grønne skiftet og ikke minst når det gjelder grønne påstander («Green claims»). EUs initiativ for bedre bærekraftskommunikasjon vil sørge for at vi får en felles metode for å underbygge påstander om miljøavtrykket til produkter og tjenester. Målet er å sette forbrukere bedre i stand til å ta informerte og trygge valg.",28.02.2024
Miljømerking Norge,"Green claims-direktivet sier at informasjon til forbrukerne skal gis på et solid, saklig og vitenskapelig grunnlag. Direktivet fremhever offisielt anerkjente miljømerker – som Svanemerket – som troverdige verktøy for mer generelle miljøpåstander. På denne måten kan Svanemerket fungere som en motgift mot grønnvasking.",28.02.2024
Miljømerking Norge,"«For å bidra til å begrense hogst i gammel skog som ikke har formelt vern, anbefaler utvalget at det innføres meldeplikt på nasjonalt nivå for avvirkning i områder med biologisk gammel skog.»",28.02.2024
Miljømerking Norge,Vi mener en bedre løsning ville være å gi også denne typen skog formelt vern.,28.02.2024
Miljømerking Norge,"Skal vi få fart på den sirkulære økonomien, må det være enkelt for produsenter av varer og tjenester, for innkjøpere og ikke minst for forbrukere å ta valg som bidrar til økt gjenbruk av materialer, lang levetid på produktene og større mulighet for reparasjoner. Svanemerket er et verktøy som bidrar til dette.",28.02.2024
Miljømerking Norge,Gjennom Svanemerkets miljøkrav får produsentene en konkret oppskrift på hvordan de kan:,28.02.2024
Miljømerking Norge,Ved å velge svanemerkede produkter kan innkjøpere og forbrukere gjøre gode valg med tanke på sirkulær økonomi – uten at de trenger å være eksperter på området selv. Større utbredelse av svanemerkede varer og tjenester kan bidra til økt sirkularitet på en rekke områder av den norske økonomien.,28.02.2024
Miljømerking Norge,"Vi mener også at det er viktig å bruke økonomiske virkemidler bevisst med økt sirkularitet som mål. Når vi ønsker at flere forbrukere skal reparere tingene sine, og at næringsaktører i større grad skal bruke materialer om igjen, bør det ikke være for dyrt å gjøre det. De økonomiske virkemidlene må støtte opp under den adferden vi vil ha, ikke den vi vil til livs.",28.02.2024
Miljømerking Norge,"I avsnittet om hovedvurderinger i dette kapittelet (9.6) heter det: «Relevant regelverk oppdateres med krav til ombruk av materialer, enøk og økt tilrettelegging for rehabilitering.” Dette støtter vi. Det er avgjørende for framveksten av en mer sirkulær økonomi at blir lettere å omsette brukte byggematerialer enn det er i dag. I Byggteknisk forskrift § 9-5 (2) er det spesifisert at det skal velges produkter som er egnet for ombruk og materialgjenvinning. Dette er en paragraf som det i stor grad er «sovende» og det er for øyeblikket ikke fulgt opp godt nok av prosjekter eller myndigheter. Det må gjøres en vurdering på hvordan denne paragrafen kan bli den nye bransjenormen i oppføring av bygninger.",28.02.2024
